loan_id,customer_id,customer_name,product_code,product_name,province,branch_id,origination_date,maturity_date,original_amount,current_balance,interest_rate,risk_grade,credit_score,property_value,ltv_ratio,approval_officer
LN-0003711,CUST-002127,Raj Moore,STUDENT,Student Loan,ON,BR-003,2025-03-09,2035-01-16,58834.47,51762.9,5.2749,CCC,534,0,0,F. Kim
LN-0003712,CUST-002595,Jennifer Singh,AUTO,Auto Loan,ON,BR-021,2022-03-12,2028-02-09,38467.37,14975.1,6.4893,AA,794,0,0,I. Lopez
LN-0003713,CUST-003881,WEI BROWN,MTG-VAR,Variable Rate Mortgage,ON,BR-015,2021-02-16,2045-10-08,618724.7,451857.93,5.3551,A,719,969118.16,46.63,J. Taylor
LN-0003714,CUST-003204,Raj Santos,MTG-VAR,Variable Rate Mortgage,ON,BR-011,2019-06-03,2044-01-23,123453.16,85397.51,5.6643,BBB,683,191442.46,44.61,E. Martin
LN-0003715,CUST-001080,William Lee,MTG-VAR,Variable Rate Mortgage,ON,BR-017,2019-01-23,2043-09-14,647628.83,491502.22,6.7177,BB,655,734737.33,66.89,C. Williams
LN-0003716,CUST-000132,Raj Garcia,MTG-FIX,Fixed Rate Mortgage,AB,BR-020,2021-04-27,2045-12-17,714917.33,579073.76,4.5611,AA,782,1031060.17,56.16,J. Taylor
LN-0003717,CUST-002752,Sandra Jackson,MTG-VAR,Variable Rate Mortgage,ON,BR-013,2022-01-28,2046-09-19,300986.91,237525.76,5.2764,AA,759,407874.8,58.23,B. Chen
LN-0003718,CUST-003435,Donna Chen,HELOC,Home Equity Line of Credit,AB,BR-013,2019-06-12,2029-04-20,202476.34,0,6.3861,AA,784,231608.46,0.0,H. Singh
LN-0003719,CUST-002713,Susan Williams,STUDENT,Student Loan,QC,BR-013,2023-07-31,2033-06-08,38338.36,31299.87,7.1275,AA,752,0,0,J. Taylor
LN-0003720,CUST-001069,Elizabeth Patel,LOC,Line of Credit,ON,BR-018,2025-03-17,2030-02-19,35819.78,32505.16,10.5669,BB,673,0,0,I. Lopez
LN-0003721,CUST-002931,Nancy Lopez,PL-SEC,Secured Personal Loan,BC,BR-002,2021-05-20,2026-04-24,29793.05,3793.69,10.3517,AAA,834,0,0,D. Patel
LN-0003722,CUST-000413,Lisa Davis,PL-UNSEC,Unsecured Personal Loan,ON,BR-019,2022-10-07,2026-09-16,21820.41,5989.07,14.0627,A,746,0,0,A. Sharma
LN-0003723,CUST-003241,Robert Jones,PL-UNSEC,Unsecured Personal Loan,BC,BR-013,2025-06-27,2029-06-06,21073.78,0,12.5402,BBB,670,0,0,I. Lopez
LN-0003724,CUST-000008,Raj Thomas,AUTO,Auto Loan,SK,BR-016,2022-06-13,2028-05-12,13150.56,5251.25,7.8785,BBB,681,0,0,H. Singh
LN-0003725,CUST-004041,William Lopez,MTG-FIX,Fixed Rate Mortgage,BC,BR-008,2022-09-12,2047-05-04,260880.97,221625.5,4.8256,B,573,388804.73,57.0,B. Chen
LN-0003726,CUST-001147,Ashley Moore,AUTO,Auto Loan,ON,BR-025,2024-01-13,2029-12-12,48216.04,0,5.8639,BB,635,0,0,E. Martin
LN-0003727,CUST-000919,Jennifer Chen,AUTO,Auto Loan,QC,BR-025,2019-03-13,2025-02-09,29748.94,2631.47,5.7764,BB,662,0,0,A. Sharma
LN-0003728,CUST-000578,Priya Sharma,PL-UNSEC,Unsecured Personal Loan,ON,BR-018,2024-10-07,2028-09-16,26835.64,20403.27,8.6,BBB,713,0,0,C. Williams
LN-0003729,CUST-002487,Wei Smith,MTG-FIX,Fixed Rate Mortgage,ON,BR-015,2024-06-07,2049-01-27,574840.59,517610.84,6.192,AA,810,985384.06,52.53,B. Chen
LN-0003730,CUST-002806,Mohammed Singh,MTG-FIX,Fixed Rate Mortgage,BC,BR-021,2020-12-30,2045-08-21,758541.55,523653.8,6.0773,AA,754,1074822.7,48.72,J. Taylor
LN-0003731,CUST-000680,Richard Moore,LOC,Line of Credit,ON,BR-014,2023-06-27,2028-05-31,8120.79,4592.21,9.1856,BBB,685,0,0,G. Brown
LN-0003732,CUST-001690,Elizabeth Johnson,AUTO,Auto Loan,BC,BR-019,2022-04-17,2028-03-16,35959.76,15615.14,7.6359,BBB,685,0,0,A. Sharma
LN-0003733,CUST-000273,Michael Nguyen,MTG-VAR,Variable Rate Mortgage,QC,BR-010,2021-02-19,2045-10-11,151235.27,119195.39,6.1647,A,770,168765.06,70.63,J. Taylor
LN-0003734,CUST-001895,Jennifer Martinez,MTG-VAR,Variable Rate Mortgage,SK,BR-023,2020-11-01,2045-06-23,385824.37,0,6.6434,BBB,694,542233.99,0.0,I. Lopez
LN-0003735,CUST-003538,Lisa Singh,PL-UNSEC,Unsecured Personal Loan,ON,BR-022,2024-10-19,2028-09-28,26220.64,20545.94,10.0454,A,746,0,0,C. Williams
LN-0003736,CUST-001133,Lisa Smith,HELOC,Home Equity Line of Credit,QC,BR-013,2024-07-08,2034-05-17,68169.98,58306.51,8.1623,A,715,107112.39,54.43,J. Taylor
LN-0003737,CUST-003332,Ashley Kim,MTG-FIX,Fixed Rate Mortgage,BC,BR-017,2019-03-24,2043-11-13,350304.94,267060.2,5.677,BBB,729,516488.7,51.71,H. Singh
LN-0003738,CUST-000386,Barbara Hernandez,MTG-FIX,Fixed Rate Mortgage,ON,BR-013,2020-01-24,2044-09-14,239789.45,180753.99,6.4334,B,591,321376.14,56.24,C. Williams
LN-0003739,CUST-001270,Mohammed Williams,MTG-FIX,Fixed Rate Mortgage,AB,BR-013,2022-05-12,2047-01-01,612849.17,466616.51,4.6166,A,736,928157.96,50.27,H. Singh
LN-0003740,CUST-001786,MICHAEL SHARMA,MTG-FIX,Fixed Rate Mortgage,BC,BR-007,2019-04-21,2043-12-11,407077.94,310959.88,5.1112,A,768,603143.29,51.56,F. Kim
LN-0003741,CUST-001520,Lisa Nguyen,AUTO,Auto Loan,BC,BR-024,2024-05-10,2030-04-09,34456.06,26028.17,8.2763,BBB,720,0,0,G. Brown
LN-0003742,CUST-003496,David Garcia,MTG-FIX,Fixed Rate Mortgage,ON,BR-009,2019-10-23,2044-06-13,223314.48,161417.44,5.5776,BBB,717,307327.47,52.52,E. Martin
LN-0003743,CUST-000305,Fatima Singh,PL-UNSEC,Unsecured Personal Loan,AB,BR-018,2024-01-11,2027-12-21,22105.74,11713.75,12.402,B,589,0,0,D. Patel
LN-0003744,CUST-003218,Karen Moore,MTG-FIX,Fixed Rate Mortgage,QC,BR-003,2019-02-13,2043-10-05,306008.54,0,4.5736,A,760,417802.94,0.0,B. Chen
LN-0003745,CUST-000570,BARBARA SMITH,MTG-FIX,Fixed Rate Mortgage,MB,BR-011,2023-05-05,2047-12-25,343190.04,276233.54,5.2833,A,736,397947.76,69.41,C. Williams
LN-0003746,CUST-001135,Mary Ali,MTG-VAR,Variable Rate Mortgage,ON,BR-024,2024-06-03,2049-01-23,400703.05,346158.38,6.7609,AA,810,531830.51,65.09,J. Taylor
LN-0003747,CUST-001128,JOSEPH HERNANDEZ,MTG-FIX,Fixed Rate Mortgage,ON,BR-010,2019-05-05,2043-12-25,380017.96,278122.59,6.0366,A,731,431429.27,64.47,A. Sharma
LN-0003748,CUST-002981,William Martinez,LOC,Line of Credit,ON,BR-002,2019-03-20,2024-02-22,19013.73,1831.36,10.2247,B,608,0,0,E. Martin
LN-0003749,CUST-002587,Richard Patel,MTG-VAR,Variable Rate Mortgage,ON,BR-009,2019-12-26,2044-08-16,547972.85,420113.0,6.8972,A,745,750926.77,55.95,I. Lopez
LN-0003750,CUST-003199,Wei Kim,MTG-FIX,Fixed Rate Mortgage,AB,BR-002,2024-11-26,2049-07-18,538203.57,459486.48,4.9923,BBB,677,916000.3,50.16,C. Williams
LN-0003751,CUST-000775,Amara Jackson,MTG-FIX,Fixed Rate Mortgage,BC,BR-004,2024-11-19,2049-07-11,715049.19,673572.21,4.6874,BBB,712,945435.8,71.24,J. Taylor
LN-0003752,CUST-001806,Thomas Wilson,STUDENT,Student Loan,SK,BR-013,2025-03-12,2035-01-19,43427.65,41780.28,7.3818,B,605,0,0,D. Patel
LN-0003753,CUST-003815,Karen Santos,PL-UNSEC,Unsecured Personal Loan,QC,BR-011,2022-03-04,2026-02-11,17388.8,1693.71,10.3329,A,770,0,0,E. Martin
LN-0003754,CUST-000472,Donna Thomas,PL-UNSEC,Unsecured Personal Loan,BC,BR-017,2022-09-09,2026-08-19,32804.38,7850.71,11.0932,CCC,539,0,0,G. Brown
LN-0003755,CUST-000140,yuki martinez,HELOC,Home Equity Line of Credit,BC,BR-018,2019-11-08,2029-09-16,154527.26,62419.24,7.3622,AAA,830,216159.85,28.88,C. Williams
LN-0003756,CUST-002497,Wei Sharma,PL-SEC,Secured Personal Loan,ON,BR-012,2020-07-02,2025-06-06,47517.53,4231.26,11.5125,BBB,709,0,0,C. Williams
LN-0003757,CUST-003472,Nancy Sharma,PL-UNSEC,Unsecured Personal Loan,QC,BR-010,2023-03-04,2027-02-11,23529.1,8337.51,10.543,AA,801,0,0,G. Brown
LN-0003758,CUST-003724,Joseph Jackson,PL-UNSEC,Unsecured Personal Loan,AB,BR-003,2024-11-10,2028-10-20,11029.74,8110.42,13.8644,AAA,837,0,0,D. Patel
LN-0003759,CUST-001857,Richard Santos,MTG-VAR,Variable Rate Mortgage,BC,BR-016,2024-04-04,2048-11-24,485908.51,0,6.0588,BBB,711,871635.3,0.0,E. Martin
LN-0003760,CUST-003141,Donna Martin,LOC,Line of Credit,BC,BR-014,2022-03-09,2027-02-11,40036.86,12265.58,9.9968,BBB,699,0,0,E. Martin
LN-0003761,CUST-003615,Ashley Brown,MTG-VAR,Variable Rate Mortgage,MB,BR-003,2019-11-25,2044-07-16,504545.05,403476.45,5.9647,AA,790,671837.22,60.06,D. Patel
LN-0003762,CUST-001496,Mohammed Lee,PL-UNSEC,Unsecured Personal Loan,ON,BR-014,2022-03-05,2026-02-12,29094.32,2849.54,8.88,CCC,544,0,0,A. Sharma
LN-0003763,CUST-001704,Raj Miller,AUTO,Auto Loan,BC,BR-003,2024-02-07,2030-01-06,61230.53,45774.02,7.2652,BBB,729,0,0,F. Kim
LN-0003764,CUST-003677,Richard Anderson,AUTO,Auto Loan,QC,BR-015,2024-08-10,2030-07-10,71471.43,60280.35,8.1403,AA,789,0,0,D. Patel
LN-0003765,CUST-002094,Ashley Martinez,MTG-FIX,Fixed Rate Mortgage,ON,BR-003,2022-05-20,2047-01-09,607053.68,548942.66,5.4374,A,770,771909.42,71.11,H. Singh
LN-0003766,CUST-001641,Patricia Johnson,LOC,Line of Credit,ON,BR-009,2020-03-16,2025-02-18,20803.77,2034.57,7.5058,A,731,0,0,D. Patel
LN-0003767,CUST-002839,Amara Patel,MTG-VAR,Variable Rate Mortgage,BC,BR-015,2024-12-27,2049-08-18,617590.18,532388.54,5.6712,BBB,719,901982.21,59.02,I. Lopez
LN-0003768,CUST-003828,Barbara Williams,MTG-VAR,Variable Rate Mortgage,ON,BR-016,2019-12-06,2044-07-27,404559.96,276880.31,6.881,A,756,462078.5,59.92,E. Martin
LN-0003769,CUST-003177,Elizabeth Brown,MTG-FIX,Fixed Rate Mortgage,QC,BR-003,2024-04-19,2048-12-09,549413.42,509752.12,4.5551,A,761,761878.35,66.91,C. Williams
LN-0003770,CUST-000019,David Anderson,STUDENT,Student Loan,BC,BR-022,2023-05-15,2033-03-23,43305.77,34727.15,5.7761,AA,784,0,0,H. Singh
LN-0003771,CUST-000226,William Brown,HELOC,Home Equity Line of Credit,BC,BR-008,2023-09-25,2033-08-03,244593.63,173643.03,7.7562,BBB,725,427584.05,40.61,C. Williams
LN-0003772,CUST-002180,Wei Smith,LOC,Line of Credit,AB,BR-025,2023-04-10,2028-03-14,42365.67,19638.7,10.5114,A,714,0,0,D. Patel
LN-0003773,CUST-000925,carlos sharma,PL-SEC,Secured Personal Loan,QC,BR-012,2022-05-21,2027-04-25,5697.58,1832.51,10.7033,AA,768,0,0,E. Martin
LN-0003774,CUST-003960,Priya Williams,MTG-VAR,Variable Rate Mortgage,QC,BR-002,2023-06-20,2048-02-09,211496.0,0,5.445,AA,750,358415.14,0.0,C. Williams
LN-0003775,CUST-002720,Michael Chen,PL-UNSEC,Unsecured Personal Loan,ON,BR-004,2024-08-19,2028-07-29,25311.23,17582.63,14.8284,AA,805,0,0,F. Kim
LN-0003776,CUST-003852,Barbara Lee,AUTO,Auto Loan,QC,BR-003,2019-09-11,2025-08-10,49175.46,0,6.4471,BBB,727,0,0,G. Brown
LN-0003777,CUST-000641,Yuki Ali,AUTO,Auto Loan,ON,BR-013,2019-05-16,2025-04-14,15689.59,1517.41,7.4647,A,717,0,0,I. Lopez
LN-0003778,CUST-002900,Barbara Garcia,MTG-VAR,Variable Rate Mortgage,BC,BR-006,2020-03-16,2044-11-05,193966.77,138450.74,5.7791,B,577,340822.51,40.62,H. Singh
LN-0003779,CUST-001049,William Johnson,MTG-VAR,Variable Rate Mortgage,ON,BR-019,2021-12-15,2046-08-06,116426.39,92598.18,6.4846,B,610,190279.17,48.66,B. Chen
LN-0003780,CUST-001447,Michael Santos,HELOC,Home Equity Line of Credit,ON,BR-004,2023-05-03,2033-03-11,43112.91,34146.88,6.4703,BBB,677,66010.75,51.73,I. Lopez
LN-0003781,CUST-004206,James Moore,PL-SEC,Secured Personal Loan,ON,BR-016,2022-11-10,2027-10-15,8468.2,3479.05,7.8744,A,738,0,0,A. Sharma
LN-0003782,CUST-000485,Thomas Anderson,LOC,Line of Credit,ON,BR-012,2022-06-11,2027-05-16,24905.33,9006.66,8.4812,A,739,0,0,D. Patel
LN-0003783,CUST-002145,Mohammed Chen,AUTO,Auto Loan,ON,BR-019,2024-07-10,2030-06-09,57303.21,43713.6,8.2632,AA,750,0,0,G. Brown
LN-0003784,CUST-000420,Barbara Singh,STUDENT,Student Loan,AB,BR-014,2019-10-22,2029-08-30,54319.05,19018.18,7.1101,BB,650,0,0,A. Sharma
LN-0003785,CUST-001357,Fatima Garcia,PL-SEC,Secured Personal Loan,ON,BR-004,2024-04-29,2029-04-03,13140.15,0,9.4877,AA,800,0,0,J. Taylor
LN-0003786,CUST-002091,Michael Santos,MTG-FIX,Fixed Rate Mortgage,ON,BR-011,2019-03-18,2043-11-07,634959.8,452477.88,6.4285,BBB,723,844349.51,53.59,B. Chen
LN-0003787,CUST-003866,Barbara Moore,PL-UNSEC,Unsecured Personal Loan,ON,BR-015,2024-10-15,2028-09-24,21605.16,15888.32,9.9936,AA,759,0,0,D. Patel
LN-0003788,CUST-000057,James Chen,LOC,Line of Credit,ON,BR-016,2019-06-17,2024-05-21,18619.21,1771.6,11.7671,B,607,0,0,A. Sharma
LN-0003789,CUST-000538,Joseph Das,PL-UNSEC,Unsecured Personal Loan,QC,BR-017,2024-03-01,2028-02-09,30915.26,18579.14,13.2914,BBB,685,0,0,C. Williams
LN-0003790,CUST-002304,Richard Kim,MTG-VAR,Variable Rate Mortgage,ON,BR-008,2024-03-01,2048-10-21,476257.51,428169.82,5.5223,AA,787,705018.65,60.73,I. Lopez
LN-0003791,CUST-003635,David Smith,MTG-FIX,Fixed Rate Mortgage,ON,BR-017,2024-09-04,2049-04-26,767732.77,761077.76,6.0857,AA,790,918915.15,82.82,D. Patel
LN-0003792,CUST-002775,Sarah Taylor,PL-SEC,Secured Personal Loan,ON,BR-016,2023-11-11,2028-10-15,17933.82,11240.03,11.1197,A,762,0,0,F. Kim
LN-0003793,CUST-000653,Linda Smith,STUDENT,Student Loan,ON,BR-022,2025-02-18,2034-12-28,11508.05,10198.69,5.5748,B,600,0,0,B. Chen
LN-0003794,CUST-000728,Ashley Kim,STUDENT,Student Loan,QC,BR-022,2024-10-31,2034-09-09,36303.1,29940.89,6.7642,AA,776,0,0,G. Brown
LN-0003795,CUST-001482,Jessica Chen,MTG-FIX,Fixed Rate Mortgage,ON,BR-001,2024-07-14,2049-03-05,133011.4,114917.91,5.0418,AA,803,176977.25,64.93,E. Martin
LN-0003796,CUST-003802,Linda Lee,MTG-VAR,Variable Rate Mortgage,NS,BR-007,02/26/2019,2043-10-18,168758.97,124939.16,6.3064,AA,767,198442.22,62.96,C. Williams
LN-0003797,CUST-001670,Richard Chen,MTG-FIX,Fixed Rate Mortgage,AB,BR-009,2024-06-20,2049-02-09,738657.19,600741.96,5.8751,CCC,554,948364.13,63.35,B. Chen
LN-0003798,CUST-003054,Karen Miller,STUDENT,Student Loan,ON,BR-005,2023-01-19,2032-11-27,55364.13,35485.21,7.4141,BBB,696,0,0,I. Lopez
LN-0003799,CUST-000439,Lisa Davis,MTG-FIX,Fixed Rate Mortgage,ON,BR-019,2020-05-20,2045-01-09,392903.63,294233.37,5.4926,BBB,720,649152.63,45.33,G. Brown
LN-0003800,CUST-002911,DONNA CHEN,STUDENT,Student Loan,MB,BR-007,2022-01-23,2031-12-02,12794.43,8093.22,6.9602,BBB,688,0,0,F. Kim
LN-0003801,CUST-002509,James Anderson,PL-UNSEC,Unsecured Personal Loan,MB,BR-013,2021-04-12,2025-03-22,33164.02,3439.45,11.6651,AA,809,0,0,G. Brown
LN-0003802,CUST-000804,Raj Garcia,AUTO,Auto Loan,AB,BR-004,2021-06-06,2027-05-06,20499.32,5612.84,6.1609,BB,624,0,0,D. Patel
LN-0003803,CUST-001347,Joseph Jackson,PL-SEC,Secured Personal Loan,BC,BR-014,2020-11-04,2025-10-09,6610.7,608.7,7.1459,BB,676,0,0,C. Williams
LN-0003804,CUST-003385,Sandra Jackson,PL-SEC,Secured Personal Loan,BC,BR-002,2023-10-26,2028-09-29,8143.99,5189.59,7.5402,AAA,793,0,0,A. Sharma
LN-0003805,CUST-004200,Lisa Martin,PL-UNSEC,Unsecured Personal Loan,ON,BR-015,2022-06-25,2026-06-04,3531.7,698.34,12.6865,B,577,0,0,J. Taylor
LN-0003806,CUST-000041,Barbara Davis,PL-UNSEC,Unsecured Personal Loan,ON,BR-011,2024-11-26,2028-11-05,12320.95,10277.92,11.1416,A,762,0,0,F. Kim
LN-0003807,CUST-002643,Michael Smith,MTG-FIX,Fixed Rate Mortgage,MB,BR-005,2025-06-08,2050-01-28,560332.35,483508.49,6.4995,BB,624,879978.38,54.95,J. Taylor
LN-0003808,CUST-001778,Robert Martin,HELOC,Home Equity Line of Credit,AB,BR-009,2019-12-25,2029-11-02,97942.92,40400.92,8.4958,A,734,163454.46,24.72,F. Kim
LN-0003809,CUST-002656,Sarah Wilson,HELOC,Home Equity Line of Credit,QC,BR-007,2024-10-11,2034-08-20,169833.67,137428.35,7.8153,BB,652,280969.55,48.91,G. Brown
LN-0003810,CUST-001242,Jessica Martinez,STUDENT,Student Loan,QC,BR-021,2019-02-10,2028-12-19,7300.92,2210.36,6.5498,A,766,0,0,B. Chen
LN-0003811,CUST-000736,William Martin,MTG-FIX,Fixed Rate Mortgage,ON,BR-012,2020-05-10,2044-12-30,736181.69,584129.32,5.7668,BBB,718,1335201.51,43.75,I. Lopez
LN-0003812,CUST-000305,Sarah Nguyen,MTG-FIX,Fixed Rate Mortgage,BC,BR-023,2024-07-20,2049-03-11,613648.86,533498.51,5.0841,BB,648,1085048.65,49.17,D. Patel
LN-0003813,CUST-001355,William Jones,MTG-FIX,Fixed Rate Mortgage,AB,BR-022,2023-02-13,2047-10-05,156751.91,0,4.972,AA,766,223993.63,0.0,C. Williams
LN-0003814,CUST-000748,Elizabeth Wilson,AUTO,Auto Loan,AB,BR-004,2023-05-05,2029-04-03,12312.59,0,7.6396,BBB,730,0,0,I. Lopez
LN-0003815,CUST-003291,Sandra Anderson,AUTO,Auto Loan,ON,BR-001,2020-01-31,2025-12-30,45364.44,4420.47,8.5391,AA,782,0,0,B. Chen
LN-0003816,CUST-000545,Richard Davis,AUTO,Auto Loan,ON,BR-010,2022-07-09,2028-06-07,68893.34,33212.81,8.1051,A,737,0,0,I. Lopez
LN-0003817,CUST-002215,Richard Smith,MTG-FIX,Fixed Rate Mortgage,NB,BR-004,2021-01-02,2045-08-24,528658.85,366504.72,6.2646,BB,630,697667.82,52.53,I. Lopez
LN-0003818,CUST-002945,Carlos Thomas,MTG-FIX,Fixed Rate Mortgage,ON,BR-024,2022-05-16,2047-01-05,255731.32,189375.15,4.8481,AA,788,344817.35,54.92,J. Taylor
LN-0003819,CUST-003197,michael moore,AUTO,Auto Loan,ON,BR-015,01/01/2024,2029-11-30,19688.3,14004.06,5.6382,AA,763,0,0,I. Lopez
LN-0003820,CUST-002609,Margaret Patel,HELOC,Home Equity Line of Credit,BC,BR-024,2023-01-13,2032-11-21,82437.56,59595.72,8.1674,BBB,690,96543.75,61.73,D. Patel
LN-0003821,CUST-004200,Nancy Jackson,AUTO,Auto Loan,ON,BR-025,2022-04-09,2028-03-08,26129.42,10091.95,8.7535,A,710,0,0,A. Sharma
LN-0003822,CUST-001574,Jessica Nguyen,HELOC,Home Equity Line of Credit,ON,BR-016,2022-05-07,2032-03-15,107569.72,71274.23,6.3855,B,613,157358.62,45.29,F. Kim
LN-0003823,CUST-002845,JAMES PATEL,MTG-VAR,Variable Rate Mortgage,BC,BR-011,2022-12-27,2047-08-18,674280.37,510913.7,6.0584,BBB,688,1011959.42,50.49,E. Martin
LN-0003824,CUST-004116,Patricia Lee,LOC,Line of Credit,AB,BR-018,2023-05-13,2028-04-16,20479.23,0,9.9132,AA,796,0,0,B. Chen
LN-0003825,CUST-002145,Raj Kim,MTG-VAR,Variable Rate Mortgage,MB,BR-002,2019-08-11,2044-04-01,313263.61,0,6.6482,BBB,699,462833.29,0.0,B. Chen
LN-0003826,CUST-001010,Mary Rodriguez,MTG-FIX,Fixed Rate Mortgage,ON,BR-012,2019-03-26,2043-11-15,268202.37,191239.94,4.9024,B,579,313060.5,61.09,G. Brown
LN-0003827,CUST-003581,Joseph Martinez,MTG-VAR,Variable Rate Mortgage,BC,BR-020,2022-03-24,2046-11-13,333374.67,254550.69,5.7892,AAA,829,477583.36,53.3,J. Taylor
LN-0003828,CUST-001526,Thomas Miller,MTG-FIX,Fixed Rate Mortgage,ON,BR-003,2024-07-12,2049-03-03,414737.39,393310.72,4.8804,AA,768,671942.83,58.53,D. Patel
LN-0003829,CUST-003861,Joseph Das,AUTO,Auto Loan,AB,BR-024,2020-09-29,2026-08-29,54596.69,8793.73,8.0145,BB,651,0,0,B. Chen
LN-0003830,CUST-003301,Yuki Das,STUDENT,Student Loan,SK,BR-001,2024-01-02,2033-11-10,45740.46,36563.44,6.7388,AAA,826,0,0,B. Chen
LN-0003831,CUST-001752,Thomas Ali,PL-SEC,Secured Personal Loan,BC,BR-018,2024-09-07,2029-08-12,18425.76,13117.17,7.9997,A,744,0,0,B. Chen
LN-0003832,CUST-004233,Sarah Taylor,MTG-FIX,Fixed Rate Mortgage,ON,BR-022,2019-07-02,2044-02-21,175657.32,113366.22,6.3255,AA,774,198019.54,57.25,F. Kim
LN-0003833,CUST-003021,Nancy Martin,MTG-FIX,Fixed Rate Mortgage,MB,BR-014,2021-05-29,2046-01-18,700153.23,534805.34,4.8559,A,724,894017.93,59.82,F. Kim
LN-0003834,CUST-000496,linda taylor,MTG-FIX,Fixed Rate Mortgage,ON,BR-008,2019-05-25,2044-01-14,213676.84,158344.77,4.7233,A,767,250873.57,63.12,C. Williams
LN-0003835,CUST-000752,Lisa Garcia,AUTO,Auto Loan,ON,BR-013,2022-11-16,2028-10-15,16185.24,8671.1,7.4036,A,734,0,0,F. Kim
LN-0003836,CUST-000330,Patricia Patel,PL-UNSEC,Unsecured Personal Loan,ON,BR-006,2024-05-09,2028-04-18,27152.0,16317.21,8.5202,A,742,0,0,J. Taylor
LN-0003837,CUST-003047,Elizabeth Taylor,AUTO,Auto Loan,ON,BR-011,2022-08-10,2028-07-09,52664.49,25887.33,7.168,A,718,0,0,D. Patel
LN-0003838,CUST-001707,Raj Miller,PL-SEC,Secured Personal Loan,ON,BR-009,2019-10-15,2024-09-18,5300.74,497.4,10.8805,BBB,727,0,0,J. Taylor
LN-0003839,CUST-000592,William Thomas,MTG-FIX,Fixed Rate Mortgage,ON,BR-015,2019-09-05,2044-04-26,117653.85,89103.12,6.1622,BBB,671,135264.88,65.87,G. Brown
LN-0003840,CUST-004121,Lisa Moore,MTG-VAR,Variable Rate Mortgage,ON,BR-010,2020-06-28,2045-02-17,323942.67,267467.31,6.1644,CCC,527,554696.84,48.22,B. Chen
LN-0003841,CUST-002354,Amara Jackson,MTG-FIX,Fixed Rate Mortgage,BC,BR-024,2024-06-14,2049-02-03,277451.02,257501.85,6.3006,BB,662,342717.93,75.14,H. Singh
LN-0003842,CUST-000618,ELIZABETH WILSON,AUTO,Auto Loan,NS,BR-008,2020-03-29,2026-02-26,38383.4,3665.58,7.707,AA,782,0,0,D. Patel
LN-0003843,CUST-001729,Joseph Ali,PL-SEC,Secured Personal Loan,AB,BR-002,2022-06-17,2027-05-22,8897.3,3206.8,8.752,AA,805,0,0,B. Chen
LN-0003844,CUST-002394,Yuki Patel,AUTO,Auto Loan,BC,BR-022,2024-10-06,2030-09-05,20498.47,15352.0,6.4588,AAA,793,0,0,G. Brown
LN-0003845,CUST-000681,James Williams,MTG-FIX,Fixed Rate Mortgage,ON,BR-025,2021-05-08,2045-12-28,664160.79,494199.51,5.0891,A,717,1042162.58,47.42,J. Taylor
LN-0003846,CUST-003374,Priya Johnson,MTG-VAR,Variable Rate Mortgage,QC,BR-017,2024-12-15,2049-08-06,155969.13,146461.62,6.7664,BB,647,188086.68,77.87,G. Brown
LN-0003847,CUST-002345,Donna Thomas,PL-SEC,Secured Personal Loan,NB,BR-001,2023-03-02,2028-02-04,9550.42,4546.42,8.232,A,726,0,0,D. Patel
LN-0003848,CUST-002397,Jennifer Rodriguez,MTG-FIX,Fixed Rate Mortgage,BC,BR-006,2019-12-21,2044-08-11,795669.67,621559.05,5.8073,BBB,673,1091616.4,56.94,E. Martin
LN-0003849,CUST-001899,Joseph Smith,STUDENT,Student Loan,BC,BR-003,2022-11-07,2032-09-15,42434.08,30356.72,7.471,A,770,0,0,E. Martin
LN-0003850,CUST-002894,Sandra Patel,HELOC,Home Equity Line of Credit,AB,BR-022,2023-05-26,2033-04-03,126439.23,101379.68,7.3267,A,735,144321.77,70.25,D. Patel
LN-0003851,CUST-003963,Richard Ali,LOC,Line of Credit,QC,BR-006,2021-10-23,2026-09-27,11937.7,2429.34,11.3418,AA,810,0,0,E. Martin
LN-0003852,CUST-002381,David Jackson,PL-UNSEC,Unsecured Personal Loan,ON,BR-022,2022-03-09,2026-02-16,12911.01,1450.32,14.6507,CCC,538,0,0,G. Brown
LN-0003853,CUST-003820,Wei Singh,MTG-FIX,Fixed Rate Mortgage,ON,BR-004,2022-08-24,2047-04-15,608439.26,540007.09,5.5355,B,619,1004312.93,53.77,D. Patel
LN-0003854,CUST-004093,Mary Ahmed,PL-SEC,Secured Personal Loan,AB,BR-022,2025-01-28,2030-01-02,40711.79,35743.63,9.1298,B,605,0,0,G. Brown
LN-0003855,CUST-003552,Amara Johnson,LOC,Line of Credit,BC,BR-022,2021-12-04,2026-11-08,36233.83,7618.68,12.1529,BB,640,0,0,A. Sharma
LN-0003856,CUST-003012,Elizabeth Patel,AUTO,Auto Loan,MB,BR-017,2025-02-17,2031-01-17,44772.53,38067.45,5.9139,A,763,0,0,I. Lopez
LN-0003857,CUST-002785,Jennifer Brown,MTG-VAR,Variable Rate Mortgage,AB,BR-018,2022-10-13,2047-06-04,668746.16,584469.28,5.5769,BB,670,885984.77,65.97,G. Brown
LN-0003858,CUST-002068,Wei Ahmed,AUTO,Auto Loan,ON,BR-014,2024-06-30,2030-05-30,73971.35,52786.04,7.3728,A,754,0,0,C. Williams
